CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1997-11-01 00:00,275,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1997-12-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-01-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-02-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-03-01 00:00,9.2,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-04-01 00:00,0.3,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-05-01 00:00,117,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-06-01 00:00,78.1,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-07-01 00:00,56,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-08-01 00:00,197,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-09-01 00:00,158.7,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-10-01 00:00,148.5,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-11-01 00:00,57.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1998-12-01 00:00,57.8,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-01-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-02-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-03-01 00:00,0.4,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-04-01 00:00,10.2,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-05-01 00:00,123,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-06-01 00:00,86.1,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-07-01 00:00,123.5,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-08-01 00:00,326.7,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-09-01 00:00,198.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-10-01 00:00,292.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-11-01 00:00,223.2,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1999-12-01 00:00,148.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-01-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-02-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-03-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-04-01 00:00,15.8,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-05-01 00:00,104.5,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-06-01 00:00,129.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-07-01 00:00,196.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-08-01 00:00,65.6,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-09-01 00:00,145,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-10-01 00:00,98.3,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-11-01 00:00,35.4,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-12-01 00:00,32.5,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2001-01-01 00:00,4.1,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2001-02-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2001-03-01 00:00,0,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2001-04-01 00:00,8.1,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2001-05-01 00:00,12.9,50,,900
